# Renewables.ninja Wind power (Point API) - 52.953, -1.150 - Version: 1.4 - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.068,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, wind_speed in m/s,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""wind_speed"": ""m/s""}"," ""params"": {""local_time"": ""true"""," ""header"": ""true"""," ""lat"": ""52.9534193"""," ""lon"": ""-1.1496461"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""height"": ""135"""," ""turbine"": ""Enercon E126 7500"""," ""raw"": ""true""}}"
time,local_time,electricity,wind_speed,,,,,,,,,,,
14/01/2019 19:00,14/01/2019 19:00,0.286,7.972,,,,,,,,,,,
14/01/2019 20:00,14/01/2019 20:00,0.301,8.115,,,,,,,,,,,
14/01/2019 21:00,14/01/2019 21:00,0.317,8.272,,,,,,,,,,,
14/01/2019 22:00,14/01/2019 22:00,0.315,8.248,,,,,,,,,,,
14/01/2019 23:00,14/01/2019 23:00,0.349,8.567,,,,,,,,,,,
15/01/2019 00:00,15/01/2019 00:00,0.346,8.544,,,,,,,,,,,
15/01/2019 01:00,15/01/2019 01:00,0.363,8.692,,,,,,,,,,,
15/01/2019 02:00,15/01/2019 02:00,0.352,8.6,,,,,,,,,,,
15/01/2019 03:00,15/01/2019 03:00,0.397,9.004,,,,,,,,,,,
15/01/2019 04:00,15/01/2019 04:00,0.368,8.737,,,,,,,,,,,
15/01/2019 05:00,15/01/2019 05:00,0.37,8.765,,,,,,,,,,,
15/01/2019 06:00,15/01/2019 06:00,0.375,8.8,,,,,,,,,,,
15/01/2019 07:00,15/01/2019 07:00,0.354,8.615,,,,,,,,,,,
15/01/2019 08:00,15/01/2019 08:00,0.363,8.696,,,,,,,,,,,
15/01/2019 09:00,15/01/2019 09:00,0.341,8.491,,,,,,,,,,,
15/01/2019 10:00,15/01/2019 10:00,0.326,8.358,,,,,,,,,,,
15/01/2019 11:00,15/01/2019 11:00,0.338,8.466,,,,,,,,,,,
15/01/2019 12:00,15/01/2019 12:00,0.368,8.747,,,,,,,,,,,
15/01/2019 13:00,15/01/2019 13:00,0.357,8.643,,,,,,,,,,,
15/01/2019 14:00,15/01/2019 14:00,0.346,8.541,,,,,,,,,,,
15/01/2019 15:00,15/01/2019 15:00,0.35,8.574,,,,,,,,,,,
15/01/2019 16:00,15/01/2019 16:00,0.338,8.471,,,,,,,,,,,
15/01/2019 17:00,15/01/2019 17:00,0.338,8.468,,,,,,,,,,,
15/01/2019 18:00,15/01/2019 18:00,0.341,8.501,,,,,,,,,,,
15/01/2019 19:00,15/01/2019 19:00,0.358,8.646,,,,,,,,,,,
15/01/2019 20:00,15/01/2019 20:00,0.41,9.131,,,,,,,,,,,
15/01/2019 21:00,15/01/2019 21:00,0.396,8.989,,,,,,,,,,,
15/01/2019 22:00,15/01/2019 22:00,0.446,9.438,,,,,,,,,,,
15/01/2019 23:00,15/01/2019 23:00,0.444,9.428,,,,,,,,,,,
16/01/2019 00:00,16/01/2019 00:00,0.528,10.182,,,,,,,,,,,
16/01/2019 01:00,16/01/2019 01:00,0.545,10.34,,,,,,,,,,,
16/01/2019 02:00,16/01/2019 02:00,0.545,10.339,,,,,,,,,,,
16/01/2019 03:00,16/01/2019 03:00,0.597,10.823,,,,,,,,,,,
16/01/2019 04:00,16/01/2019 04:00,0.606,10.915,,,,,,,,,,,
16/01/2019 05:00,16/01/2019 05:00,0.609,10.946,,,,,,,,,,,
16/01/2019 06:00,16/01/2019 06:00,0.595,10.811,,,,,,,,,,,
16/01/2019 07:00,16/01/2019 07:00,0.589,10.747,,,,,,,,,,,
16/01/2019 08:00,16/01/2019 08:00,0.58,10.663,,,,,,,,,,,
16/01/2019 09:00,16/01/2019 09:00,0.564,10.51,,,,,,,,,,,
16/01/2019 10:00,16/01/2019 10:00,0.482,9.774,,,,,,,,,,,
16/01/2019 11:00,16/01/2019 11:00,0.421,9.228,,,,,,,,,,,
16/01/2019 12:00,16/01/2019 12:00,0.375,8.809,,,,,,,,,,,
16/01/2019 13:00,16/01/2019 13:00,0.265,7.753,,,,,,,,,,,
16/01/2019 14:00,16/01/2019 14:00,0.18,6.797,,,,,,,,,,,
16/01/2019 15:00,16/01/2019 15:00,0.19,6.916,,,,,,,,,,,
16/01/2019 16:00,16/01/2019 16:00,0.251,7.598,,,,,,,,,,,
16/01/2019 17:00,16/01/2019 17:00,0.26,7.709,,,,,,,,,,,
16/01/2019 18:00,16/01/2019 18:00,0.25,7.593,,,,,,,,,,,
16/01/2019 19:00,16/01/2019 19:00,0.237,7.46,,,,,,,,,,,
16/01/2019 20:00,16/01/2019 20:00,0.236,7.442,,,,,,,,,,,
16/01/2019 21:00,16/01/2019 21:00,0.222,7.292,,,,,,,,,,,
16/01/2019 22:00,16/01/2019 22:00,0.212,7.181,,,,,,,,,,,
16/01/2019 23:00,16/01/2019 23:00,0.204,7.084,,,,,,,,,,,
17/01/2019 00:00,17/01/2019 00:00,0.219,7.257,,,,,,,,,,,
17/01/2019 01:00,17/01/2019 01:00,0.227,7.344,,,,,,,,,,,
17/01/2019 02:00,17/01/2019 02:00,0.21,7.154,,,,,,,,,,,
17/01/2019 03:00,17/01/2019 03:00,0.291,8.014,,,,,,,,,,,
17/01/2019 04:00,17/01/2019 04:00,0.349,8.565,,,,,,,,,,,
17/01/2019 05:00,17/01/2019 05:00,0.353,8.61,,,,,,,,,,,
17/01/2019 06:00,17/01/2019 06:00,0.399,9.025,,,,,,,,,,,
17/01/2019 07:00,17/01/2019 07:00,0.427,9.281,,,,,,,,,,,
17/01/2019 08:00,17/01/2019 08:00,0.4,9.038,,,,,,,,,,,
17/01/2019 09:00,17/01/2019 09:00,0.363,8.692,,,,,,,,,,,
17/01/2019 10:00,17/01/2019 10:00,0.386,8.908,,,,,,,,,,,
17/01/2019 11:00,17/01/2019 11:00,0.53,10.198,,,,,,,,,,,
17/01/2019 12:00,17/01/2019 12:00,0.538,10.273,,,,,,,,,,,
17/01/2019 13:00,17/01/2019 13:00,0.474,9.699,,,,,,,,,,,
17/01/2019 14:00,17/01/2019 14:00,0.393,8.975,,,,,,,,,,,
17/01/2019 15:00,17/01/2019 15:00,0.34,8.485,,,,,,,,,,,
17/01/2019 16:00,17/01/2019 16:00,0.305,8.157,,,,,,,,,,,
17/01/2019 17:00,17/01/2019 17:00,0.286,7.964,,,,,,,,,,,
17/01/2019 18:00,17/01/2019 18:00,0.256,7.651,,,,,,,,,,,
17/01/2019 19:00,17/01/2019 19:00,0.214,7.194,,,,,,,,,,,
17/01/2019 20:00,17/01/2019 20:00,0.167,6.627,,,,,,,,,,,
17/01/2019 21:00,17/01/2019 21:00,0.122,5.969,,,,,,,,,,,
17/01/2019 22:00,17/01/2019 22:00,0.082,5.259,,,,,,,,,,,
17/01/2019 23:00,17/01/2019 23:00,0.046,4.387,,,,,,,,,,,
18/01/2019 00:00,18/01/2019 00:00,0.019,3.397,,,,,,,,,,,
18/01/2019 01:00,18/01/2019 01:00,0.005,2.444,,,,,,,,,,,
18/01/2019 02:00,18/01/2019 02:00,0.011,2.947,,,,,,,,,,,
18/01/2019 03:00,18/01/2019 03:00,0.035,4.058,,,,,,,,,,,
18/01/2019 04:00,18/01/2019 04:00,0.083,5.272,,,,,,,,,,,
18/01/2019 05:00,18/01/2019 05:00,0.14,6.246,,,,,,,,,,,
18/01/2019 06:00,18/01/2019 06:00,0.182,6.814,,,,,,,,,,,
18/01/2019 07:00,18/01/2019 07:00,0.202,7.059,,,,,,,,,,,
18/01/2019 08:00,18/01/2019 08:00,0.206,7.105,,,,,,,,,,,
18/01/2019 09:00,18/01/2019 09:00,0.174,6.712,,,,,,,,,,,
18/01/2019 10:00,18/01/2019 10:00,0.158,6.508,,,,,,,,,,,
18/01/2019 11:00,18/01/2019 11:00,0.163,6.572,,,,,,,,,,,
18/01/2019 12:00,18/01/2019 12:00,0.2,7.038,,,,,,,,,,,
18/01/2019 13:00,18/01/2019 13:00,0.226,7.329,,,,,,,,,,,
18/01/2019 14:00,18/01/2019 14:00,0.243,7.523,,,,,,,,,,,
18/01/2019 15:00,18/01/2019 15:00,0.28,7.898,,,,,,,,,,,
18/01/2019 16:00,18/01/2019 16:00,0.329,8.383,,,,,,,,,,,
18/01/2019 17:00,18/01/2019 17:00,0.368,8.748,,,,,,,,,,,
18/01/2019 18:00,18/01/2019 18:00,0.349,8.568,,,,,,,,,,,
18/01/2019 19:00,18/01/2019 19:00,0.404,9.073,,,,,,,,,,,
18/01/2019 20:00,18/01/2019 20:00,0.412,9.142,,,,,,,,,,,
18/01/2019 21:00,18/01/2019 21:00,0.46,9.573,,,,,,,,,,,
18/01/2019 22:00,18/01/2019 22:00,0.474,9.689,,,,,,,,,,,
18/01/2019 23:00,18/01/2019 23:00,0.437,9.373,,,,,,,,,,,
19/01/2019 00:00,19/01/2019 00:00,0.424,9.24,,,,,,,,,,,
19/01/2019 01:00,19/01/2019 01:00,0.365,8.723,,,,,,,,,,,
19/01/2019 02:00,19/01/2019 02:00,0.336,8.455,,,,,,,,,,,
19/01/2019 03:00,19/01/2019 03:00,0.277,7.87,,,,,,,,,,,
19/01/2019 04:00,19/01/2019 04:00,0.278,7.891,,,,,,,,,,,
19/01/2019 05:00,19/01/2019 05:00,0.293,8.034,,,,,,,,,,,
19/01/2019 06:00,19/01/2019 06:00,0.293,8.027,,,,,,,,,,,
19/01/2019 07:00,19/01/2019 07:00,0.287,7.976,,,,,,,,,,,
19/01/2019 08:00,19/01/2019 08:00,0.264,7.748,,,,,,,,,,,
19/01/2019 09:00,19/01/2019 09:00,0.232,7.398,,,,,,,,,,,
19/01/2019 10:00,19/01/2019 10:00,0.214,7.203,,,,,,,,,,,
19/01/2019 11:00,19/01/2019 11:00,0.202,7.064,,,,,,,,,,,
19/01/2019 12:00,19/01/2019 12:00,0.187,6.87,,,,,,,,,,,
19/01/2019 13:00,19/01/2019 13:00,0.169,6.656,,,,,,,,,,,
19/01/2019 14:00,19/01/2019 14:00,0.157,6.482,,,,,,,,,,,
19/01/2019 15:00,19/01/2019 15:00,0.176,6.733,,,,,,,,,,,
19/01/2019 16:00,19/01/2019 16:00,0.199,7.029,,,,,,,,,,,
19/01/2019 17:00,19/01/2019 17:00,0.2,7.039,,,,,,,,,,,
19/01/2019 18:00,19/01/2019 18:00,0.187,6.874,,,,,,,,,,,
19/01/2019 19:00,19/01/2019 19:00,0.162,6.557,,,,,,,,,,,
19/01/2019 20:00,19/01/2019 20:00,0.144,6.306,,,,,,,,,,,
19/01/2019 21:00,19/01/2019 21:00,0.131,6.111,,,,,,,,,,,
19/01/2019 22:00,19/01/2019 22:00,0.123,5.977,,,,,,,,,,,
19/01/2019 23:00,19/01/2019 23:00,0.107,5.721,,,,,,,,,,,
20/01/2019 00:00,20/01/2019 00:00,0.084,5.293,,,,,,,,,,,
20/01/2019 01:00,20/01/2019 01:00,0.059,4.734,,,,,,,,,,,
20/01/2019 02:00,20/01/2019 02:00,0.038,4.144,,,,,,,,,,,
20/01/2019 03:00,20/01/2019 03:00,0.025,3.655,,,,,,,,,,,
20/01/2019 04:00,20/01/2019 04:00,0.018,3.324,,,,,,,,,,,
20/01/2019 05:00,20/01/2019 05:00,0.014,3.125,,,,,,,,,,,
20/01/2019 06:00,20/01/2019 06:00,0.012,2.995,,,,,,,,,,,
20/01/2019 07:00,20/01/2019 07:00,0.009,2.798,,,,,,,,,,,
20/01/2019 08:00,20/01/2019 08:00,0.006,2.524,,,,,,,,,,,
20/01/2019 09:00,20/01/2019 09:00,0.003,2.179,,,,,,,,,,,
20/01/2019 10:00,20/01/2019 10:00,0.003,2.096,,,,,,,,,,,
20/01/2019 11:00,20/01/2019 11:00,0.004,2.192,,,,,,,,,,,
20/01/2019 12:00,20/01/2019 12:00,0.005,2.421,,,,,,,,,,,
20/01/2019 13:00,20/01/2019 13:00,0.01,2.884,,,,,,,,,,,
20/01/2019 14:00,20/01/2019 14:00,0.019,3.398,,,,,,,,,,,
20/01/2019 15:00,20/01/2019 15:00,0.029,3.814,,,,,,,,,,,
20/01/2019 16:00,20/01/2019 16:00,0.045,4.365,,,,,,,,,,,
20/01/2019 17:00,20/01/2019 17:00,0.063,4.839,,,,,,,,,,,
20/01/2019 18:00,20/01/2019 18:00,0.069,4.977,,,,,,,,,,,
20/01/2019 19:00,20/01/2019 19:00,0.069,4.967,,,,,,,,,,,
20/01/2019 20:00,20/01/2019 20:00,0.074,5.085,,,,,,,,,,,
20/01/2019 21:00,20/01/2019 21:00,0.083,5.274,,,,,,,,,,,
20/01/2019 22:00,20/01/2019 22:00,0.091,5.429,,,,,,,,,,,
20/01/2019 23:00,20/01/2019 23:00,0.091,5.432,,,,,,,,,,,
21/01/2019 00:00,21/01/2019 00:00,0.081,5.226,,,,,,,,,,,
21/01/2019 01:00,21/01/2019 01:00,0.065,4.892,,,,,,,,,,,
21/01/2019 02:00,21/01/2019 02:00,0.049,4.488,,,,,,,,,,,
21/01/2019 03:00,21/01/2019 03:00,0.036,4.085,,,,,,,,,,,
21/01/2019 04:00,21/01/2019 04:00,0.023,3.6,,,,,,,,,,,
21/01/2019 05:00,21/01/2019 05:00,0.013,3.078,,,,,,,,,,,
21/01/2019 06:00,21/01/2019 06:00,0.006,2.54,,,,,,,,,,,
21/01/2019 07:00,21/01/2019 07:00,0.008,2.662,,,,,,,,,,,
21/01/2019 08:00,21/01/2019 08:00,0.018,3.362,,,,,,,,,,,
21/01/2019 09:00,21/01/2019 09:00,0.031,3.906,,,,,,,,,,,
21/01/2019 10:00,21/01/2019 10:00,0.047,4.431,,,,,,,,,,,
21/01/2019 11:00,21/01/2019 11:00,0.073,5.058,,,,,,,,,,,
21/01/2019 12:00,21/01/2019 12:00,0.117,5.892,,,,,,,,,,,
21/01/2019 13:00,21/01/2019 13:00,0.158,6.5,,,,,,,,,,,
21/01/2019 14:00,21/01/2019 14:00,0.198,7.012,,,,,,,,,,,
21/01/2019 15:00,21/01/2019 15:00,0.243,7.524,,,,,,,,,,,
21/01/2019 16:00,21/01/2019 16:00,0.295,8.057,,,,,,,,,,,
21/01/2019 17:00,21/01/2019 17:00,0.325,8.344,,,,,,,,,,,
21/01/2019 18:00,21/01/2019 18:00,0.35,8.577,,,,,,,,,,,
21/01/2019 19:00,21/01/2019 19:00,0.38,8.857,,,,,,,,,,,
21/01/2019 20:00,21/01/2019 20:00,0.431,9.312,,,,,,,,,,,
21/01/2019 21:00,21/01/2019 21:00,0.5,9.926,,,,,,,,,,,
21/01/2019 22:00,21/01/2019 22:00,0.596,10.816,,,,,,,,,,,
21/01/2019 23:00,21/01/2019 23:00,0.589,10.74,,,,,,,,,,,
22/01/2019 00:00,22/01/2019 00:00,0.452,9.502,,,,,,,,,,,
22/01/2019 01:00,22/01/2019 01:00,0.351,8.582,,,,,,,,,,,
22/01/2019 02:00,22/01/2019 02:00,0.317,8.262,,,,,,,,,,,
22/01/2019 03:00,22/01/2019 03:00,0.335,8.436,,,,,,,,,,,
22/01/2019 04:00,22/01/2019 04:00,0.332,8.41,,,,,,,,,,,
22/01/2019 05:00,22/01/2019 05:00,0.343,8.517,,,,,,,,,,,
22/01/2019 06:00,22/01/2019 06:00,0.317,8.27,,,,,,,,,,,
22/01/2019 07:00,22/01/2019 07:00,0.293,8.03,,,,,,,,,,,
22/01/2019 08:00,22/01/2019 08:00,0.249,7.577,,,,,,,,,,,
22/01/2019 09:00,22/01/2019 09:00,0.214,7.204,,,,,,,,,,,
22/01/2019 10:00,22/01/2019 10:00,0.153,6.43,,,,,,,,,,,
22/01/2019 11:00,22/01/2019 11:00,0.142,6.281,,,,,,,,,,,
22/01/2019 12:00,22/01/2019 12:00,0.122,5.96,,,,,,,,,,,
22/01/2019 13:00,22/01/2019 13:00,0.094,5.496,,,,,,,,,,,
22/01/2019 14:00,22/01/2019 14:00,0.081,5.235,,,,,,,,,,,
22/01/2019 15:00,22/01/2019 15:00,0.078,5.176,,,,,,,,,,,
22/01/2019 16:00,22/01/2019 16:00,0.086,5.342,,,,,,,,,,,
22/01/2019 17:00,22/01/2019 17:00,0.089,5.389,,,,,,,,,,,
22/01/2019 18:00,22/01/2019 18:00,0.1,5.595,,,,,,,,,,,
22/01/2019 19:00,22/01/2019 19:00,0.107,5.708,,,,,,,,,,,
22/01/2019 20:00,22/01/2019 20:00,0.107,5.714,,,,,,,,,,,
22/01/2019 21:00,22/01/2019 21:00,0.113,5.833,,,,,,,,,,,
22/01/2019 22:00,22/01/2019 22:00,0.12,5.941,,,,,,,,,,,
22/01/2019 23:00,22/01/2019 23:00,0.116,5.883,,,,,,,,,,,
23/01/2019 00:00,23/01/2019 00:00,0.101,5.621,,,,,,,,,,,
23/01/2019 01:00,23/01/2019 01:00,0.097,5.536,,,,,,,,,,,
23/01/2019 02:00,23/01/2019 02:00,0.109,5.757,,,,,,,,,,,
23/01/2019 03:00,23/01/2019 03:00,0.112,5.792,,,,,,,,,,,
23/01/2019 04:00,23/01/2019 04:00,0.116,5.881,,,,,,,,,,,
23/01/2019 05:00,23/01/2019 05:00,0.131,6.117,,,,,,,,,,,
23/01/2019 06:00,23/01/2019 06:00,0.138,6.216,,,,,,,,,,,
23/01/2019 07:00,23/01/2019 07:00,0.122,5.967,,,,,,,,,,,
23/01/2019 08:00,23/01/2019 08:00,0.103,5.652,,,,,,,,,,,
23/01/2019 09:00,23/01/2019 09:00,0.1,5.598,,,,,,,,,,,
23/01/2019 10:00,23/01/2019 10:00,0.112,5.798,,,,,,,,,,,
23/01/2019 11:00,23/01/2019 11:00,0.104,5.67,,,,,,,,,,,
23/01/2019 12:00,23/01/2019 12:00,0.096,5.521,,,,,,,,,,,
23/01/2019 13:00,23/01/2019 13:00,0.088,5.385,,,,,,,,,,,
23/01/2019 14:00,23/01/2019 14:00,0.086,5.318,,,,,,,,,,,
23/01/2019 15:00,23/01/2019 15:00,0.093,5.47,,,,,,,,,,,
23/01/2019 16:00,23/01/2019 16:00,0.098,5.554,,,,,,,,,,,
23/01/2019 17:00,23/01/2019 17:00,0.079,5.192,,,,,,,,,,,
23/01/2019 18:00,23/01/2019 18:00,0.067,4.925,,,,,,,,,,,
23/01/2019 19:00,23/01/2019 19:00,0.053,4.589,,,,,,,,,,,
23/01/2019 20:00,23/01/2019 20:00,0.053,4.573,,,,,,,,,,,
23/01/2019 21:00,23/01/2019 21:00,0.055,4.626,,,,,,,,,,,
23/01/2019 22:00,23/01/2019 22:00,0.05,4.508,,,,,,,,,,,
23/01/2019 23:00,23/01/2019 23:00,0.043,4.282,,,,,,,,,,,
24/01/2019 00:00,24/01/2019 00:00,0.036,4.083,,,,,,,,,,,
24/01/2019 01:00,24/01/2019 01:00,0.041,4.254,,,,,,,,,,,
24/01/2019 02:00,24/01/2019 02:00,0.052,4.543,,,,,,,,,,,
24/01/2019 03:00,24/01/2019 03:00,0.062,4.813,,,,,,,,,,,
24/01/2019 04:00,24/01/2019 04:00,0.074,5.083,,,,,,,,,,,
24/01/2019 05:00,24/01/2019 05:00,0.092,5.452,,,,,,,,,,,
24/01/2019 06:00,24/01/2019 06:00,0.108,5.737,,,,,,,,,,,
24/01/2019 07:00,24/01/2019 07:00,0.117,5.898,,,,,,,,,,,
24/01/2019 08:00,24/01/2019 08:00,0.114,5.85,,,,,,,,,,,
24/01/2019 09:00,24/01/2019 09:00,0.081,5.243,,,,,,,,,,,
24/01/2019 10:00,24/01/2019 10:00,0.058,4.715,,,,,,,,,,,
24/01/2019 11:00,24/01/2019 11:00,0.047,4.429,,,,,,,,,,,
24/01/2019 12:00,24/01/2019 12:00,0.039,4.177,,,,,,,,,,,
24/01/2019 13:00,24/01/2019 13:00,0.036,4.085,,,,,,,,,,,
24/01/2019 14:00,24/01/2019 14:00,0.044,4.32,,,,,,,,,,,
24/01/2019 15:00,24/01/2019 15:00,0.048,4.442,,,,,,,,,,,
24/01/2019 16:00,24/01/2019 16:00,0.043,4.294,,,,,,,,,,,
24/01/2019 17:00,24/01/2019 17:00,0.031,3.895,,,,,,,,,,,
24/01/2019 18:00,24/01/2019 18:00,0.015,3.163,,,,,,,,,,,
24/01/2019 19:00,24/01/2019 19:00,0.005,2.366,,,,,,,,,,,
24/01/2019 20:00,24/01/2019 20:00,0.004,2.236,,,,,,,,,,,
24/01/2019 21:00,24/01/2019 21:00,0.013,3.053,,,,,,,,,,,
24/01/2019 22:00,24/01/2019 22:00,0.039,4.17,,,,,,,,,,,
24/01/2019 23:00,24/01/2019 23:00,0.084,5.288,,,,,,,,,,,
25/01/2019 00:00,25/01/2019 00:00,0.126,6.036,,,,,,,,,,,
25/01/2019 01:00,25/01/2019 01:00,0.153,6.429,,,,,,,,,,,
25/01/2019 02:00,25/01/2019 02:00,0.167,6.615,,,,,,,,,,,
25/01/2019 03:00,25/01/2019 03:00,0.182,6.821,,,,,,,,,,,
25/01/2019 04:00,25/01/2019 04:00,0.22,7.268,,,,,,,,,,,
25/01/2019 05:00,25/01/2019 05:00,0.31,8.207,,,,,,,,,,,
25/01/2019 06:00,25/01/2019 06:00,0.446,9.451,,,,,,,,,,,
25/01/2019 07:00,25/01/2019 07:00,0.487,9.81,,,,,,,,,,,
25/01/2019 08:00,25/01/2019 08:00,0.402,9.049,,,,,,,,,,,
25/01/2019 09:00,25/01/2019 09:00,0.375,8.803,,,,,,,,,,,
25/01/2019 10:00,25/01/2019 10:00,0.369,8.752,,,,,,,,,,,
25/01/2019 11:00,25/01/2019 11:00,0.375,8.808,,,,,,,,,,,
25/01/2019 12:00,25/01/2019 12:00,0.446,9.438,,,,,,,,,,,
25/01/2019 13:00,25/01/2019 13:00,0.49,9.83,,,,,,,,,,,
25/01/2019 14:00,25/01/2019 14:00,0.48,9.742,,,,,,,,,,,
25/01/2019 15:00,25/01/2019 15:00,0.475,9.704,,,,,,,,,,,
25/01/2019 16:00,25/01/2019 16:00,0.486,9.81,,,,,,,,,,,
25/01/2019 17:00,25/01/2019 17:00,0.469,9.649,,,,,,,,,,,
25/01/2019 18:00,25/01/2019 18:00,0.419,9.206,,,,,,,,,,,
25/01/2019 19:00,25/01/2019 19:00,0.383,8.886,,,,,,,,,,,
25/01/2019 20:00,25/01/2019 20:00,0.396,9,,,,,,,,,,,
25/01/2019 21:00,25/01/2019 21:00,0.418,9.2,,,,,,,,,,,
25/01/2019 22:00,25/01/2019 22:00,0.418,9.194,,,,,,,,,,,
25/01/2019 23:00,25/01/2019 23:00,0.43,9.302,,,,,,,,,,,
26/01/2019 00:00,26/01/2019 00:00,0.42,9.213,,,,,,,,,,,
26/01/2019 01:00,26/01/2019 01:00,0.433,9.335,,,,,,,,,,,
26/01/2019 02:00,26/01/2019 02:00,0.442,9.406,,,,,,,,,,,
26/01/2019 03:00,26/01/2019 03:00,0.448,9.46,,,,,,,,,,,
26/01/2019 04:00,26/01/2019 04:00,0.401,9.045,,,,,,,,,,,
26/01/2019 05:00,26/01/2019 05:00,0.366,8.727,,,,,,,,,,,
26/01/2019 06:00,26/01/2019 06:00,0.378,8.832,,,,,,,,,,,
26/01/2019 07:00,26/01/2019 07:00,0.368,8.743,,,,,,,,,,,
26/01/2019 08:00,26/01/2019 08:00,0.358,8.647,,,,,,,,,,,
26/01/2019 09:00,26/01/2019 09:00,0.373,8.784,,,,,,,,,,,
26/01/2019 10:00,26/01/2019 10:00,0.332,8.414,,,,,,,,,,,
26/01/2019 11:00,26/01/2019 11:00,0.386,8.9,,,,,,,,,,,
26/01/2019 12:00,26/01/2019 12:00,0.51,10.024,,,,,,,,,,,
26/01/2019 13:00,26/01/2019 13:00,0.564,10.517,,,,,,,,,,,
26/01/2019 14:00,26/01/2019 14:00,0.605,10.895,,,,,,,,,,,
26/01/2019 15:00,26/01/2019 15:00,0.636,11.208,,,,,,,,,,,
26/01/2019 16:00,26/01/2019 16:00,0.654,11.393,,,,,,,,,,,
26/01/2019 17:00,26/01/2019 17:00,0.649,11.335,,,,,,,,,,,
26/01/2019 18:00,26/01/2019 18:00,0.59,10.755,,,,,,,,,,,
26/01/2019 19:00,26/01/2019 19:00,0.5,9.921,,,,,,,,,,,
26/01/2019 20:00,26/01/2019 20:00,0.4,9.032,,,,,,,,,,,
26/01/2019 21:00,26/01/2019 21:00,0.347,8.549,,,,,,,,,,,
26/01/2019 22:00,26/01/2019 22:00,0.294,8.046,,,,,,,,,,,
26/01/2019 23:00,26/01/2019 23:00,0.237,7.461,,,,,,,,,,,
27/01/2019 00:00,27/01/2019 00:00,0.194,6.958,,,,,,,,,,,
27/01/2019 01:00,27/01/2019 01:00,0.162,6.554,,,,,,,,,,,
27/01/2019 02:00,27/01/2019 02:00,0.319,8.292,,,,,,,,,,,
27/01/2019 03:00,27/01/2019 03:00,0.681,11.671,,,,,,,,,,,
27/01/2019 04:00,27/01/2019 04:00,0.751,12.484,,,,,,,,,,,
27/01/2019 05:00,27/01/2019 05:00,0.695,11.833,,,,,,,,,,,
27/01/2019 06:00,27/01/2019 06:00,0.714,12.034,,,,,,,,,,,
27/01/2019 07:00,27/01/2019 07:00,0.732,12.258,,,,,,,,,,,
27/01/2019 08:00,27/01/2019 08:00,0.745,12.401,,,,,,,,,,,
27/01/2019 09:00,27/01/2019 09:00,0.793,13.04,,,,,,,,,,,
27/01/2019 10:00,27/01/2019 10:00,0.858,14.061,,,,,,,,,,,
27/01/2019 11:00,27/01/2019 11:00,0.886,14.614,,,,,,,,,,,
27/01/2019 12:00,27/01/2019 12:00,0.901,14.937,,,,,,,,,,,
27/01/2019 13:00,27/01/2019 13:00,0.914,15.268,,,,,,,,,,,
27/01/2019 14:00,27/01/2019 14:00,0.926,15.584,,,,,,,,,,,
27/01/2019 15:00,27/01/2019 15:00,0.929,15.693,,,,,,,,,,,
27/01/2019 16:00,27/01/2019 16:00,0.924,15.533,,,,,,,,,,,
27/01/2019 17:00,27/01/2019 17:00,0.907,15.088,,,,,,,,,,,
27/01/2019 18:00,27/01/2019 18:00,0.879,14.469,,,,,,,,,,,
27/01/2019 19:00,27/01/2019 19:00,0.844,13.82,,,,,,,,,,,
27/01/2019 20:00,27/01/2019 20:00,0.798,13.109,,,,,,,,,,,
27/01/2019 21:00,27/01/2019 21:00,0.752,12.49,,,,,,,,,,,
27/01/2019 22:00,27/01/2019 22:00,0.695,11.824,,,,,,,,,,,
27/01/2019 23:00,27/01/2019 23:00,0.653,11.377,,,,,,,,,,,
28/01/2019 00:00,28/01/2019 00:00,0.606,10.907,,,,,,,,,,,
28/01/2019 01:00,28/01/2019 01:00,0.542,10.314,,,,,,,,,,,
28/01/2019 02:00,28/01/2019 02:00,0.454,9.513,,,,,,,,,,,
28/01/2019 03:00,28/01/2019 03:00,0.442,9.401,,,,,,,,,,,
28/01/2019 04:00,28/01/2019 04:00,0.43,9.306,,,,,,,,,,,
28/01/2019 05:00,28/01/2019 05:00,0.407,9.099,,,,,,,,,,,
28/01/2019 06:00,28/01/2019 06:00,0.39,8.949,,,,,,,,,,,
28/01/2019 07:00,28/01/2019 07:00,0.37,8.758,,,,,,,,,,,
28/01/2019 08:00,28/01/2019 08:00,0.315,8.241,,,,,,,,,,,
28/01/2019 09:00,28/01/2019 09:00,0.223,7.303,,,,,,,,,,,
28/01/2019 10:00,28/01/2019 10:00,0.296,8.064,,,,,,,,,,,
28/01/2019 11:00,28/01/2019 11:00,0.393,8.974,,,,,,,,,,,
28/01/2019 12:00,28/01/2019 12:00,0.373,8.785,,,,,,,,,,,
28/01/2019 13:00,28/01/2019 13:00,0.302,8.128,,,,,,,,,,,
